"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1995","PW02 - same 2","webkit","2026-03-22","passed","2026-03-22","Essential Level - Must Know Blindfolded","","",""
"","1843","PW03 - same 3","webkit","2026-03-22","passed","2026-03-22","Essential Level - Must Know Blindfolded","","",""
"","1844","PW03 - same 3","webkit","2026-03-22","passed","2026-03-22","Essential Level - Must Know Blindfolded","","",""
"","1978","PW02 - same 2","webkit","2026-03-22","passed","2026-03-22","Essential Level - Must Know Blindfolded","","",""
"","2115","PW01 - Setup Playwright and first test","webkit","2026-03-22","passed","2026-03-22","Essential Level - Must Know Blindfolded","","",""
"","5993","PW01 - Setup Playwright and first test SMOKE @smoke","webkit","2026-03-22","passed","2026-03-22","Essential Level - Must Know Blindfolded","","",""
"","6961","PW01111 - Fail this SMOKE @smoke","webkit","2026-03-22","failed","2026-03-22","Essential Level - Must Know Blindfolded","","",""
